deliveryIndex,timestamp,alpha,beta,evaporationRate,Q,acoLength,acoPath,dijkstraLength,dijkstraPath,ratio
462,68.91,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
463,69.00,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
464,69.11,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
465,69.20,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
466,69.23,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
467,69.42,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
468,69.45,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
469,69.63,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
470,69.75,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
471,69.84,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
472,69.96,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
473,69.97,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
474,70.16,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
475,70.27,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
476,70.35,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
477,70.48,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
478,70.57,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
479,70.68,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
480,70.70,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
481,70.88,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
482,71.00,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
483,71.10,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
484,71.20,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
485,71.30,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
486,71.41,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
487,71.44,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
488,71.61,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
489,71.73,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
490,71.82,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
491,71.93,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
492,71.94,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
493,72.13,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
494,72.25,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
495,72.36,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
496,72.56,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
497,72.66,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
498,72.77,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
499,72.84,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
500,72.98,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
501,73.09,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
502,73.18,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
503,73.29,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
504,73.39,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
505,73.52,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
506,73.59,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
507,73.72,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
508,73.81,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
509,73.92,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
510,74.02,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
511,74.13,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
512,74.23,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
513,74.34,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
514,74.35,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
515,74.41,1.00,1.00,0.050,10000,464.19,Y->D->C->B->E->M->U->R->O,212.74,Y->G->J->O,2.1819
516,74.55,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
517,74.66,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
518,74.75,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
519,74.86,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
520,74.95,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
521,75.07,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
522,75.18,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
523,75.27,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
524,75.38,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
525,75.47,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
526,75.59,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
527,75.69,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
528,75.80,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
529,75.90,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
530,76.00,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
531,76.12,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
532,76.20,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
533,76.32,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
534,76.41,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
535,76.52,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
536,76.63,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
537,76.75,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
538,76.87,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
539,76.95,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
540,77.04,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
541,77.16,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
542,77.25,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
543,77.37,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
544,77.47,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
545,77.57,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
546,77.68,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
547,77.78,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
548,77.88,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
549,78.00,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
550,78.10,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
551,78.20,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
552,78.31,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
553,78.42,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
554,78.52,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
555,78.61,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
556,78.73,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
557,78.82,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
558,78.93,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
559,79.03,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
560,79.13,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
561,79.26,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
562,79.34,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
563,79.46,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
564,79.54,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
565,79.67,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
566,79.75,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
567,79.86,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
568,79.96,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
569,80.06,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
570,80.18,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
571,80.29,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
572,80.38,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
573,80.50,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
574,80.51,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
575,80.70,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
576,80.80,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
577,80.92,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
578,81.02,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
579,81.12,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
580,81.22,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
581,81.33,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
582,81.44,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
583,81.54,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
584,81.64,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
585,81.75,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
586,81.86,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
587,81.95,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
588,82.06,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
589,82.15,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
590,82.25,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
591,82.38,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
592,82.48,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
593,82.50,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
594,82.68,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
595,82.78,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
596,82.90,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
597,83.00,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
598,83.10,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
599,83.20,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
600,83.31,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
601,83.41,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
602,83.52,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
603,83.62,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
604,83.72,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
605,83.84,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
606,83.94,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
607,84.04,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
608,84.15,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
609,84.25,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
610,84.36,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
611,84.46,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
612,84.57,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
613,84.66,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
614,84.77,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
615,84.88,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
616,84.89,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
617,85.10,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
618,85.20,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
619,85.30,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
620,85.40,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
621,85.50,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
622,85.52,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
623,85.70,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
624,85.82,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
625,85.91,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
626,86.02,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
627,86.12,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
628,86.23,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
629,86.34,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
630,86.35,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
631,86.55,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
632,86.66,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
633,86.75,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
634,86.86,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
635,86.97,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
636,87.06,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
637,87.18,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
638,87.26,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
639,87.39,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
640,87.47,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
641,87.59,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
642,87.68,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
643,87.79,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
644,87.88,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
645,88.02,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
646,88.12,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
647,88.23,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
648,88.32,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
649,88.44,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
650,88.53,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
651,88.65,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
652,88.75,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
653,88.75,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
654,88.96,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
655,89.04,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
656,89.16,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
657,89.36,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
658,89.48,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
659,89.56,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
660,89.77,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
661,89.88,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
662,89.98,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
663,90.10,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
664,90.19,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
665,90.31,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
666,90.39,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
667,90.52,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
668,90.62,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
669,90.72,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
670,90.81,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
671,90.94,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
672,91.02,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
673,91.14,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
674,91.24,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
675,91.34,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
676,91.44,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
677,91.57,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
678,91.65,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
679,91.86,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
680,91.97,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
681,92.08,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
682,92.29,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
683,92.40,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
684,92.50,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
685,92.62,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
686,92.70,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
687,92.92,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
688,93.02,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
689,93.13,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
690,93.25,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
691,93.34,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
692,93.43,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
693,93.56,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
694,93.63,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
695,93.76,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
696,93.96,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
697,94.06,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
698,94.27,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
699,94.30,1.00,1.00,1.000,10000,829.91,Y->G->K->P->S->V->S->W->U->R->Q->N->E->B->C->F->J->O,212.74,Y->G->J->O,3.9010
700,94.39,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
701,94.47,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
702,94.52,1.00,1.00,1.000,10000,504.58,Y->G->J->F->E->I->L->M->Q->N->J->O,212.74,Y->G->J->O,2.3718
703,94.59,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
704,94.68,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
705,94.80,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
706,94.91,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
707,95.00,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
708,95.12,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
709,95.22,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
710,95.33,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
711,95.44,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
712,95.52,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
713,95.65,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
714,95.72,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
715,95.95,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
716,96.05,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
717,96.16,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
718,96.38,1.00,1.00,1.000,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
